Replicate number,Tool,Percent_sig,Dataset
Schubert.511,LEfSe,3.627652293,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.512,LEfSe,4.072553046,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.513,LEfSe,3.524982888,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.514,LEfSe,4.140999316,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.515,LEfSe,3.696098563,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.516,LEfSe,3.969883641,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.517,LEfSe,3.216974675,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.518,LEfSe,3.935660507,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.519,LEfSe,3.730321697,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.520,LEfSe,3.798767967,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.521,LEfSe,4.380561259,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.522,LEfSe,3.798767967,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.523,LEfSe,4.654346338,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.524,LEfSe,3.935660507,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.525,LEfSe,2.772073922,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.526,LEfSe,3.901437372,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.527,LEfSe,3.456536619,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.528,LEfSe,3.045859001,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.529,LEfSe,4.004106776,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.530,LEfSe,3.456536619,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.531,LEfSe,4.072553046,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.532,LEfSe,3.935660507,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.533,LEfSe,3.11430527,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.534,LEfSe,5.23613963,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.535,LEfSe,4.004106776,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.536,LEfSe,3.832991102,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.537,LEfSe,3.080082136,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.538,LEfSe,3.559206023,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.539,LEfSe,4.620123203,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.540,LEfSe,3.867214237,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.541,LEfSe,3.764544832,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.542,LEfSe,4.072553046,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.543,LEfSe,3.285420945,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.544,LEfSe,3.25119781,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.545,LEfSe,3.045859001,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.546,LEfSe,3.490759754,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.547,LEfSe,2.874743326,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.548,LEfSe,4.483230664,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.549,LEfSe,3.696098563,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.550,LEfSe,4.24366872,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.551,LEfSe,4.380561259,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.552,LEfSe,3.798767967,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.553,LEfSe,4.209445585,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.554,LEfSe,4.038329911,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.555,LEfSe,3.969883641,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.556,LEfSe,3.490759754,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.557,LEfSe,3.730321697,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.558,LEfSe,4.449007529,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.559,LEfSe,3.422313484,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.560,LEfSe,3.935660507,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.561,LEfSe,3.661875428,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.562,LEfSe,3.353867214,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.563,LEfSe,3.045859001,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.564,LEfSe,3.798767967,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.565,LEfSe,3.627652293,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.566,LEfSe,3.559206023,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.567,LEfSe,4.277891855,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.568,LEfSe,3.935660507,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.569,LEfSe,3.045859001,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.570,LEfSe,3.524982888,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.571,LEfSe,3.627652293,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.572,LEfSe,2.874743326,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.573,LEfSe,3.764544832,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.574,LEfSe,3.388090349,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.575,LEfSe,3.593429158,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.576,LEfSe,3.730321697,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.577,LEfSe,3.490759754,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.578,LEfSe,3.388090349,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.579,LEfSe,3.25119781,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.580,LEfSe,3.11430527,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.581,LEfSe,2.977412731,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.582,LEfSe,3.832991102,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.583,LEfSe,4.106776181,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.584,LEfSe,3.593429158,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.585,LEfSe,3.422313484,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.586,LEfSe,3.730321697,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.587,LEfSe,3.593429158,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.588,LEfSe,4.038329911,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.589,LEfSe,3.285420945,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.590,LEfSe,3.045859001,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.591,LEfSe,3.011635866,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.592,LEfSe,3.319644079,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.593,LEfSe,4.106776181,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.594,LEfSe,3.696098563,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.595,LEfSe,3.559206023,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.596,LEfSe,3.490759754,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.597,LEfSe,3.353867214,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.598,LEfSe,4.106776181,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.599,LEfSe,4.072553046,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.600,LEfSe,3.696098563,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.601,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.602,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.603,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.604,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.605,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.606,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.607,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.608,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.609,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.610,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.611,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.612,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.613,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.614,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.615,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.616,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.617,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.618,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.619,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.620,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.621,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.622,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.623,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.624,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.625,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.626,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.627,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.628,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.629,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.630,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.631,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.632,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.633,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.634,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.635,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.636,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.637,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.638,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.639,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.640,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.641,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.642,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.643,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.644,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.645,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.646,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.647,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.648,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.649,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.650,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.651,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.652,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.653,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.654,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.655,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.656,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.657,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.658,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.659,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.660,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.661,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.662,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.663,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.664,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.665,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.666,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.667,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.668,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.669,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.670,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.671,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.672,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.673,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.674,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.675,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.676,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.677,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.678,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.679,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.680,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.681,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.682,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.683,MaAsLin2,0.032905561,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.684,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.685,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.686,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.687,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.688,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.689,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.690,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.691,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.692,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.693,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.694,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.695,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.696,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.697,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.698,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.699,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.700,MaAsLin2,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.701,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.702,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.703,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.704,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.705,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.706,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.707,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.708,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.709,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.710,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.711,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.712,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.713,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.714,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.715,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.716,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.717,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.718,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.719,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.720,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.721,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.722,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.723,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.724,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.725,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.726,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.727,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.728,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.729,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.730,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.731,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.732,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.733,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.734,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.735,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.736,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.737,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.738,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.739,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.740,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.741,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.742,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.743,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.744,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.745,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.746,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.747,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.748,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.749,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.750,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.751,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.752,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.753,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.754,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.755,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.756,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.757,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.758,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.759,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.760,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.761,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.762,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.763,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.764,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.765,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.766,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.767,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.768,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.769,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.770,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.771,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.772,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.773,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.774,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.775,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.776,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.777,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.778,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.779,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.780,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.781,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.782,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.783,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.784,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.785,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.786,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.787,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.788,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.789,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.790,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.791,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.792,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.793,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.794,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.795,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.796,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.797,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.798,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.799,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.800,MaAsLin2 (rare),0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.801,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.802,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.803,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.804,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.805,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.806,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.807,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.808,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.809,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.810,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.811,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.812,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.813,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.814,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.815,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.816,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.817,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.818,metagenomeSeq,0.032905561,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.819,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.820,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.821,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.822,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.823,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.824,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.825,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.826,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.827,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.828,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.829,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.830,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.831,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.832,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.833,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.834,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.835,metagenomeSeq,0,Human - C. diff (1)
  ASVs: 3039,,,
Schubert.836,metagenomeSeq,0,Human - C. diff (1)
